Index,contrast_family,base_semantic_id,source_semantic_id,task_family,identifiability_score,delta_O,delta_O_star,delta_A,delta_H,delta_E,upstream_distance,predicted_E_delta,effect_bin,_14,cause_route,effect_match_group,route_effect_mismatch,contrast_id,pair_split,H_match_tolerance,E_match_tolerance,candidate_variables_frozen,semantic_contrast_id,pair_id,base_condition_id,source_condition_id,response_mapping,predicted_O_effect,predicted_O_star_effect,predicted_H_effect,predicted_E_effect,behavioral_base_logit,behavioral_source_logit,computational_targets_frozen_before_neural,artifact_id,layer,rank,primary,intervention_type,neural_counterfactual_effect,intervention_norm,original_predicted_effect,shuffled_target_contrast_id,magnitude_stratum,true_prediction
2520,same_effect_different_cause,abs-candidate-0050081,abs-candidate-0050095,information_sampling,0.1575688848206691,2.19,2.19,4.38,0.30332499129519563,0.30332499129519563,5.36438253669516,0.30332499129519563,strong_positive,11888.0,history,effect-match-003926,0.07287805323726326,abs-same_effect_different_cause-001260,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001260,abs-same_effect_different_cause-001260:m0,abs-candidate-0050081-m0,abs-candidate-0050095-m0,continue_x,0.01263921246032651,0.045078829963181466,0.30332499129519563,0.3033249912951954,-1.9611148379504362,-1.6577898466552405,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.25,0.15874962508678436,0.30332499129519563,abs-same_effect_different_cause-001110,3,0.30332499129519563
2521,same_effect_different_cause,abs-candidate-0050081,abs-candidate-0050095,information_sampling,0.1575688848206691,2.19,2.19,4.38,0.30332499129519563,0.30332499129519563,5.36438253669516,0.30332499129519563,strong_positive,11888.0,history,effect-match-003926,0.07287805323726326,abs-same_effect_different_cause-001260,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001260,abs-same_effect_different_cause-001260:m1,abs-candidate-0050081-m1,abs-candidate-0050095-m1,continue_y,0.012639212460326732,0.045078829963181466,0.30332499129519563,0.3033249912951954,-1.7257377433963546,-1.422412752101159,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.16766045987606049,0.30332499129519563,abs-same_effect_different_cause-001110,3,0.30332499129519563
2522,same_effect_different_cause,abs-candidate-0052629,abs-candidate-0052377,information_sampling,0.1575688848206691,0.0,0.0,0.0,8.881784197001252e-16,0.23044693805793237,0.0,0.23044693805793237,moderate_positive,,continuation_cost,effect-match-003926,0.07287805323726326,abs-same_effect_different_cause-001261,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001261,abs-same_effect_different_cause-001261:m0,abs-candidate-0052629-m0,abs-candidate-0052377-m0,continue_x,0.0,0.0,8.881784197001252e-16,-0.23044693805793215,-2.6465518691422663,-2.416104931084334,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.008833318948745728,0.23044693805793237,abs-same_effect_different_cause-001231,2,0.23044693805793237
2523,same_effect_different_cause,abs-candidate-0052629,abs-candidate-0052377,information_sampling,0.1575688848206691,0.0,0.0,0.0,8.881784197001252e-16,0.23044693805793237,0.0,0.23044693805793237,moderate_positive,,continuation_cost,effect-match-003926,0.07287805323726326,abs-same_effect_different_cause-001261,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001261,abs-same_effect_different_cause-001261:m1,abs-candidate-0052629-m1,abs-candidate-0052377-m1,continue_y,0.0,0.0,4.440892098500626e-16,-0.23044693805793215,-2.4111747745881846,-2.1807278365302527,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.04461314529180527,0.23044693805793193,abs-same_effect_different_cause-001231,2,0.23044693805793193
2540,same_effect_different_cause,abs-candidate-0042605,abs-candidate-0042591,information_sampling,0.1575688848206689,-2.19,-2.19,-4.38,-0.30332499129519586,-0.30332499129519586,5.36438253669516,-0.30332499129519586,strong_negative,11543.0,history,effect-match-003931,0.07287805323726348,abs-same_effect_different_cause-001270,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001270,abs-same_effect_different_cause-001270:m0,abs-candidate-0042605-m0,abs-candidate-0042591-m0,continue_x,-0.012639212460327176,-0.22933549200458536,-0.30332499129519586,-0.30332499129519574,-1.438655452955892,-1.7419804442510878,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.25,0.8409335017204285,-0.30332499129519586,abs-same_effect_different_cause-001290,4,-0.30332499129519586
2541,same_effect_different_cause,abs-candidate-0042605,abs-candidate-0042591,information_sampling,0.1575688848206689,-2.19,-2.19,-4.38,-0.30332499129519586,-0.30332499129519586,5.36438253669516,-0.30332499129519586,strong_negative,11543.0,history,effect-match-003931,0.07287805323726348,abs-same_effect_different_cause-001270,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001270,abs-same_effect_different_cause-001270:m1,abs-candidate-0042605-m1,abs-candidate-0042591-m1,continue_y,-0.012639212460327398,-0.22933549200458492,-0.3033249912951961,-0.30332499129519574,-1.2032783584018105,-1.5066033496970066,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.375,0.8886613845825195,-0.3033249912951961,abs-same_effect_different_cause-001290,4,-0.3033249912951961
2542,same_effect_different_cause,abs-candidate-0052377,abs-candidate-0052629,information_sampling,0.1575688848206689,0.0,0.0,0.0,-8.881784197001252e-16,-0.23044693805793237,0.0,-0.23044693805793237,near_zero,,continuation_cost,effect-match-003931,0.07287805323726348,abs-same_effect_different_cause-001271,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001271,abs-same_effect_different_cause-001271:m0,abs-candidate-0052377-m0,abs-candidate-0052629-m0,continue_x,0.0,0.0,-8.881784197001252e-16,0.23044693805793215,-2.416104931084334,-2.6465518691422663,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.00903205294162035,-0.23044693805793237,abs-same_effect_different_cause-001241,2,-0.23044693805793237
2543,same_effect_different_cause,abs-candidate-0052377,abs-candidate-0052629,information_sampling,0.1575688848206689,0.0,0.0,0.0,-8.881784197001252e-16,-0.23044693805793237,0.0,-0.23044693805793237,near_zero,,continuation_cost,effect-match-003931,0.07287805323726348,abs-same_effect_different_cause-001271,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001271,abs-same_effect_different_cause-001271:m1,abs-candidate-0052377-m1,abs-candidate-0052629-m1,continue_y,0.0,0.0,-4.440892098500626e-16,0.23044693805793215,-2.1807278365302527,-2.4111747745881846,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.04469846934080124,-0.23044693805793193,abs-same_effect_different_cause-001241,2,-0.23044693805793193
2560,same_effect_different_cause,abs-candidate-0006737,abs-candidate-0006751,information_sampling,0.1575688848206689,2.19,2.19,4.38,0.30332499129519586,0.30332499129519586,5.36438253669516,0.30332499129519586,strong_positive,9948.0,history,effect-match-003936,0.07287805323726348,abs-same_effect_different_cause-001280,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001280,abs-same_effect_different_cause-001280:m0,abs-candidate-0006737-m0,abs-candidate-0006751-m0,continue_x,0.012639212460327176,-0.16174318024005485,0.30332499129519586,0.30332499129519597,-2.248908841327932,-1.945583850032736,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.25,0.6903226971626282,0.30332499129519586,abs-same_effect_different_cause-001300,4,0.30332499129519586
2561,same_effect_different_cause,abs-candidate-0006737,abs-candidate-0006751,information_sampling,0.1575688848206689,2.19,2.19,4.38,0.30332499129519586,0.30332499129519586,5.36438253669516,0.30332499129519586,strong_positive,9948.0,history,effect-match-003936,0.07287805323726348,abs-same_effect_different_cause-001280,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001280,abs-same_effect_different_cause-001280:m1,abs-candidate-0006737-m1,abs-candidate-0006751-m1,continue_y,0.01263921246032762,-0.16174318024005507,0.3033249912951961,0.30332499129519597,-2.0135317467738507,-1.7102067554786546,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.375,0.8546341061592102,0.3033249912951961,abs-same_effect_different_cause-001300,4,0.3033249912951961
2562,same_effect_different_cause,abs-candidate-0052629,abs-candidate-0052377,information_sampling,0.1575688848206689,0.0,0.0,0.0,8.881784197001252e-16,0.23044693805793237,0.0,0.23044693805793237,moderate_positive,,continuation_cost,effect-match-003936,0.07287805323726348,abs-same_effect_different_cause-001281,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001281,abs-same_effect_different_cause-001281:m0,abs-candidate-0052629-m0,abs-candidate-0052377-m0,continue_x,0.0,0.0,8.881784197001252e-16,0.23044693805793215,-2.6465518691422663,-2.416104931084334,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.008833318948745728,0.23044693805793237,abs-same_effect_different_cause-001251,2,0.23044693805793237
2563,same_effect_different_cause,abs-candidate-0052629,abs-candidate-0052377,information_sampling,0.1575688848206689,0.0,0.0,0.0,8.881784197001252e-16,0.23044693805793237,0.0,0.23044693805793237,moderate_positive,,continuation_cost,effect-match-003936,0.07287805323726348,abs-same_effect_different_cause-001281,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001281,abs-same_effect_different_cause-001281:m1,abs-candidate-0052629-m1,abs-candidate-0052377-m1,continue_y,0.0,0.0,4.440892098500626e-16,0.23044693805793215,-2.4111747745881846,-2.1807278365302527,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.04461314529180527,0.23044693805793193,abs-same_effect_different_cause-001251,2,0.23044693805793193
2580,same_effect_different_cause,abs-candidate-0046889,abs-candidate-0046875,information_sampling,0.1575688848206691,-2.19,-2.19,-4.38,-0.30332499129519563,-0.30332499129519563,5.36438253669516,-0.30332499129519563,strong_negative,11721.0,history,effect-match-003941,0.07287805323726326,abs-same_effect_different_cause-001290,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001290,abs-same_effect_different_cause-001290:m0,abs-candidate-0046889-m0,abs-candidate-0046875-m0,continue_x,-0.012639212460326954,0.1617431802400544,-0.30332499129519563,-0.30332499129519586,-1.5947317895219764,-1.898056780817172,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.125,0.8276184797286987,-0.30332499129519563,abs-same_effect_different_cause-001340,4,-0.30332499129519563
2581,same_effect_different_cause,abs-candidate-0046889,abs-candidate-0046875,information_sampling,0.1575688848206691,-2.19,-2.19,-4.38,-0.30332499129519563,-0.30332499129519563,5.36438253669516,-0.30332499129519563,strong_negative,11721.0,history,effect-match-003941,0.07287805323726326,abs-same_effect_different_cause-001290,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001290,abs-same_effect_different_cause-001290:m1,abs-candidate-0046889-m1,abs-candidate-0046875-m1,continue_y,-0.012639212460327398,0.16174318024005419,-0.30332499129519586,-0.30332499129519586,-1.3593546949678952,-1.662679686263091,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.25,0.9338778853416443,-0.30332499129519586,abs-same_effect_different_cause-001340,4,-0.30332499129519586
2582,same_effect_different_cause,abs-candidate-0052377,abs-candidate-0052629,information_sampling,0.1575688848206691,0.0,0.0,0.0,-8.881784197001252e-16,-0.23044693805793237,0.0,-0.23044693805793237,near_zero,,continuation_cost,effect-match-003941,0.07287805323726326,abs-same_effect_different_cause-001291,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001291,abs-same_effect_different_cause-001291:m0,abs-candidate-0052377-m0,abs-candidate-0052629-m0,continue_x,0.0,0.0,-8.881784197001252e-16,0.23044693805793215,-2.416104931084334,-2.6465518691422663,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.00903205294162035,-0.23044693805793237,abs-same_effect_different_cause-001261,2,-0.23044693805793237
2583,same_effect_different_cause,abs-candidate-0052377,abs-candidate-0052629,information_sampling,0.1575688848206691,0.0,0.0,0.0,-8.881784197001252e-16,-0.23044693805793237,0.0,-0.23044693805793237,near_zero,,continuation_cost,effect-match-003941,0.07287805323726326,abs-same_effect_different_cause-001291,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001291,abs-same_effect_different_cause-001291:m1,abs-candidate-0052377-m1,abs-candidate-0052629-m1,continue_y,0.0,0.0,-4.440892098500626e-16,0.23044693805793215,-2.1807278365302527,-2.4111747745881846,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.04469846934080124,-0.23044693805793193,abs-same_effect_different_cause-001261,2,-0.23044693805793193
2600,same_effect_different_cause,abs-candidate-0037551,abs-candidate-0037565,information_sampling,0.1575688848206689,2.19,2.19,4.38,0.30332499129519586,0.30332499129519586,5.36438253669516,0.30332499129519586,strong_positive,11328.0,history,effect-match-003946,0.07287805323726348,abs-same_effect_different_cause-001300,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001300,abs-same_effect_different_cause-001300:m0,abs-candidate-0037551-m0,abs-candidate-0037565-m0,continue_x,0.012639212460327176,0.0225134818013486,0.30332499129519586,-0.30332499129519586,-2.195515889308094,-1.8921908980128983,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.125,0.5413374900817871,0.30332499129519586,abs-same_effect_different_cause-001360,4,0.30332499129519586
2601,same_effect_different_cause,abs-candidate-0037551,abs-candidate-0037565,information_sampling,0.1575688848206689,2.19,2.19,4.38,0.30332499129519586,0.30332499129519586,5.36438253669516,0.30332499129519586,strong_positive,11328.0,history,effect-match-003946,0.07287805323726348,abs-same_effect_different_cause-001300,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001300,abs-same_effect_different_cause-001300:m1,abs-candidate-0037551-m1,abs-candidate-0037565-m1,continue_y,0.012639212460327842,0.022513481801348822,0.3033249912951961,-0.30332499129519586,-1.960138794754013,-1.656813803458817,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.5,0.8844744563102722,0.3033249912951961,abs-same_effect_different_cause-001360,4,0.3033249912951961
2602,same_effect_different_cause,abs-candidate-0052629,abs-candidate-0052377,information_sampling,0.1575688848206689,0.0,0.0,0.0,8.881784197001252e-16,0.23044693805793237,0.0,0.23044693805793237,moderate_positive,,continuation_cost,effect-match-003946,0.07287805323726348,abs-same_effect_different_cause-001301,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001301,abs-same_effect_different_cause-001301:m0,abs-candidate-0052629-m0,abs-candidate-0052377-m0,continue_x,0.0,0.0,8.881784197001252e-16,-0.23044693805793215,-2.6465518691422663,-2.416104931084334,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.008833318948745728,0.23044693805793237,abs-same_effect_different_cause-001271,2,0.23044693805793237
2603,same_effect_different_cause,abs-candidate-0052629,abs-candidate-0052377,information_sampling,0.1575688848206689,0.0,0.0,0.0,8.881784197001252e-16,0.23044693805793237,0.0,0.23044693805793237,moderate_positive,,continuation_cost,effect-match-003946,0.07287805323726348,abs-same_effect_different_cause-001301,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001301,abs-same_effect_different_cause-001301:m1,abs-candidate-0052629-m1,abs-candidate-0052377-m1,continue_y,0.0,0.0,4.440892098500626e-16,-0.23044693805793215,-2.4111747745881846,-2.1807278365302527,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.04461314529180527,0.23044693805793193,abs-same_effect_different_cause-001271,2,0.23044693805793193
2620,same_effect_different_cause,abs-candidate-0000941,abs-candidate-0000955,information_sampling,0.1575688848206691,2.19,2.19,4.38,0.30332499129519563,0.30332499129519563,5.36438253669516,0.30332499129519563,strong_positive,9692.0,history,effect-match-003951,0.07287805323726326,abs-same_effect_different_cause-001310,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001310,abs-same_effect_different_cause-001310:m0,abs-candidate-0000941-m0,abs-candidate-0000955-m0,continue_x,0.012639212460327398,0.22933549200458447,0.30332499129519563,-0.30332499129519574,-1.4447015507683625,-1.1413765594731669,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.375,0.8923214673995972,0.30332499129519563,abs-same_effect_different_cause-001120,3,0.30332499129519563
2621,same_effect_different_cause,abs-candidate-0000941,abs-candidate-0000955,information_sampling,0.1575688848206691,2.19,2.19,4.38,0.30332499129519563,0.30332499129519563,5.36438253669516,0.30332499129519563,strong_positive,9692.0,history,effect-match-003951,0.07287805323726326,abs-same_effect_different_cause-001310,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001310,abs-same_effect_different_cause-001310:m1,abs-candidate-0000941-m1,abs-candidate-0000955-m1,continue_y,0.01263921246032762,0.22933549200458436,0.30332499129519574,-0.30332499129519574,-1.2093244562142813,-0.9059994649190856,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.25,0.912387490272522,0.30332499129519574,abs-same_effect_different_cause-001120,3,0.30332499129519574
2622,same_effect_different_cause,abs-candidate-0052629,abs-candidate-0052377,information_sampling,0.1575688848206691,0.0,0.0,0.0,8.881784197001252e-16,0.23044693805793237,0.0,0.23044693805793237,moderate_positive,,continuation_cost,effect-match-003951,0.07287805323726326,abs-same_effect_different_cause-001311,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001311,abs-same_effect_different_cause-001311:m0,abs-candidate-0052629-m0,abs-candidate-0052377-m0,continue_x,0.0,0.0,8.881784197001252e-16,0.23044693805793215,-2.6465518691422663,-2.416104931084334,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.008833318948745728,0.23044693805793237,abs-same_effect_different_cause-001281,2,0.23044693805793237
2623,same_effect_different_cause,abs-candidate-0052629,abs-candidate-0052377,information_sampling,0.1575688848206691,0.0,0.0,0.0,8.881784197001252e-16,0.23044693805793237,0.0,0.23044693805793237,moderate_positive,,continuation_cost,effect-match-003951,0.07287805323726326,abs-same_effect_different_cause-001311,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001311,abs-same_effect_different_cause-001311:m1,abs-candidate-0052629-m1,abs-candidate-0052377-m1,continue_y,0.0,0.0,4.440892098500626e-16,0.23044693805793215,-2.4111747745881846,-2.1807278365302527,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.04461314529180527,0.23044693805793193,abs-same_effect_different_cause-001281,2,0.23044693805793193
2640,same_effect_different_cause,abs-candidate-0043109,abs-candidate-0043095,information_sampling,0.1575688848206691,-2.19,-2.19,-4.38,-0.30332499129519563,-0.30332499129519563,5.36438253669516,-0.30332499129519563,strong_negative,11577.0,history,effect-match-003956,0.07287805323726326,abs-same_effect_different_cause-001320,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001320,abs-same_effect_different_cause-001320:m0,abs-candidate-0043109-m0,abs-candidate-0043095-m0,continue_x,-0.012639212460327176,0.16174318024005307,-0.30332499129519563,-0.30332499129519563,-1.5352859839327044,-1.8386109752279,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.25,0.9211152791976929,-0.30332499129519563,abs-same_effect_different_cause-001170,3,-0.30332499129519563
2641,same_effect_different_cause,abs-candidate-0043109,abs-candidate-0043095,information_sampling,0.1575688848206691,-2.19,-2.19,-4.38,-0.30332499129519563,-0.30332499129519563,5.36438253669516,-0.30332499129519563,strong_negative,11577.0,history,effect-match-003956,0.07287805323726326,abs-same_effect_different_cause-001320,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001320,abs-same_effect_different_cause-001320:m1,abs-candidate-0043109-m1,abs-candidate-0043095-m1,continue_y,-0.012639212460327842,0.1617431802400533,-0.30332499129519563,-0.30332499129519563,-1.2999088893786235,-1.6032338806738191,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.5,0.9761245250701904,-0.30332499129519563,abs-same_effect_different_cause-001170,3,-0.30332499129519563
2642,same_effect_different_cause,abs-candidate-0052377,abs-candidate-0052629,information_sampling,0.1575688848206691,0.0,0.0,0.0,-8.881784197001252e-16,-0.23044693805793237,0.0,-0.23044693805793237,near_zero,,continuation_cost,effect-match-003956,0.07287805323726326,abs-same_effect_different_cause-001321,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001321,abs-same_effect_different_cause-001321:m0,abs-candidate-0052377-m0,abs-candidate-0052629-m0,continue_x,0.0,0.0,-8.881784197001252e-16,-0.23044693805793215,-2.416104931084334,-2.6465518691422663,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.00903205294162035,-0.23044693805793237,abs-same_effect_different_cause-001291,2,-0.23044693805793237
2643,same_effect_different_cause,abs-candidate-0052377,abs-candidate-0052629,information_sampling,0.1575688848206691,0.0,0.0,0.0,-8.881784197001252e-16,-0.23044693805793237,0.0,-0.23044693805793237,near_zero,,continuation_cost,effect-match-003956,0.07287805323726326,abs-same_effect_different_cause-001321,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001321,abs-same_effect_different_cause-001321:m1,abs-candidate-0052377-m1,abs-candidate-0052629-m1,continue_y,0.0,0.0,-4.440892098500626e-16,-0.23044693805793215,-2.1807278365302527,-2.4111747745881846,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.04469846934080124,-0.23044693805793193,abs-same_effect_different_cause-001291,2,-0.23044693805793193
2660,same_effect_different_cause,abs-candidate-0009271,abs-candidate-0009257,information_sampling,0.1575688848206691,-2.19,-2.19,-4.38,-0.30332499129519563,-0.30332499129519563,5.36438253669516,-0.30332499129519563,moderate_negative,10089.0,history,effect-match-003961,0.07287805323726326,abs-same_effect_different_cause-001330,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001330,abs-same_effect_different_cause-001330:m0,abs-candidate-0009271-m0,abs-candidate-0009257-m0,continue_x,-0.012639212460327176,-0.0225134818013486,-0.30332499129519563,0.3033249912951955,-1.4501876629101471,-1.7535126542053427,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.375,0.9429858922958374,-0.30332499129519563,abs-same_effect_different_cause-001180,3,-0.30332499129519563
2661,same_effect_different_cause,abs-candidate-0009271,abs-candidate-0009257,information_sampling,0.1575688848206691,-2.19,-2.19,-4.38,-0.30332499129519563,-0.30332499129519563,5.36438253669516,-0.30332499129519563,moderate_negative,10089.0,history,effect-match-003961,0.07287805323726326,abs-same_effect_different_cause-001330,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001330,abs-same_effect_different_cause-001330:m1,abs-candidate-0009271-m1,abs-candidate-0009257-m1,continue_y,-0.01263921246032762,-0.0225134818013486,-0.30332499129519563,0.3033249912951955,-1.2148105683560662,-1.5181355596512618,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.375,0.9947490096092224,-0.30332499129519563,abs-same_effect_different_cause-001180,3,-0.30332499129519563
2662,same_effect_different_cause,abs-candidate-0052377,abs-candidate-0052629,information_sampling,0.1575688848206691,0.0,0.0,0.0,-8.881784197001252e-16,-0.23044693805793237,0.0,-0.23044693805793237,near_zero,,continuation_cost,effect-match-003961,0.07287805323726326,abs-same_effect_different_cause-001331,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001331,abs-same_effect_different_cause-001331:m0,abs-candidate-0052377-m0,abs-candidate-0052629-m0,continue_x,0.0,0.0,-8.881784197001252e-16,0.23044693805793215,-2.416104931084334,-2.6465518691422663,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.00903205294162035,-0.23044693805793237,abs-same_effect_different_cause-001301,2,-0.23044693805793237
2663,same_effect_different_cause,abs-candidate-0052377,abs-candidate-0052629,information_sampling,0.1575688848206691,0.0,0.0,0.0,-8.881784197001252e-16,-0.23044693805793237,0.0,-0.23044693805793237,near_zero,,continuation_cost,effect-match-003961,0.07287805323726326,abs-same_effect_different_cause-001331,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001331,abs-same_effect_different_cause-001331:m1,abs-candidate-0052377-m1,abs-candidate-0052629-m1,continue_y,0.0,0.0,-4.440892098500626e-16,0.23044693805793215,-2.1807278365302527,-2.4111747745881846,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.04469846934080124,-0.23044693805793193,abs-same_effect_different_cause-001301,2,-0.23044693805793193
2680,same_effect_different_cause,abs-candidate-0012295,abs-candidate-0012281,information_sampling,0.15756888482066933,-2.19,-2.19,-4.38,-0.3033249912951954,-0.3033249912951954,5.36438253669516,-0.3033249912951954,moderate_negative,10233.0,history,effect-match-003966,0.07287805323726304,abs-same_effect_different_cause-001340,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001340,abs-same_effect_different_cause-001340:m0,abs-candidate-0012295-m0,abs-candidate-0012281-m0,continue_x,-0.01263921246032651,-0.045078829963181244,-0.3033249912951954,0.3033249912951961,-1.6936458992905754,-1.9969708905857708,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.25,0.4589260518550873,-0.3033249912951954,abs-same_effect_different_cause-001000,4,-0.3033249912951954
2681,same_effect_different_cause,abs-candidate-0012295,abs-candidate-0012281,information_sampling,0.15756888482066933,-2.19,-2.19,-4.38,-0.3033249912951954,-0.3033249912951954,5.36438253669516,-0.3033249912951954,moderate_negative,10233.0,history,effect-match-003966,0.07287805323726304,abs-same_effect_different_cause-001340,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001340,abs-same_effect_different_cause-001340:m1,abs-candidate-0012295-m1,abs-candidate-0012281-m1,continue_y,-0.012639212460326288,-0.04507882996318102,-0.3033249912951963,0.3033249912951961,-1.4582688047364936,-1.7615937960316899,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.25,0.5031482577323914,-0.3033249912951963,abs-same_effect_different_cause-001000,4,-0.3033249912951963
2682,same_effect_different_cause,abs-candidate-0052377,abs-candidate-0052629,information_sampling,0.15756888482066933,0.0,0.0,0.0,-8.881784197001252e-16,-0.23044693805793237,0.0,-0.23044693805793237,near_zero,,continuation_cost,effect-match-003966,0.07287805323726304,abs-same_effect_different_cause-001341,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_effect_different_cause-001341,abs-same_effect_different_cause-001341:m0,abs-candidate-0052377-m0,abs-candidate-0052629-m0,continue_x,0.0,0.0,-8.881784197001252e-16,0.23044693805793215,-2.416104931084334,-2.6465518691422663,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.00903205294162035,-0.23044693805793237,abs-same_effect_different_cause-001311,2,-0.23044693805793237
