pair_id,contrast_id,target_variable,counterfactual_subtype,scientific_role,base_condition_id,source_condition_id,task_family,response_mapping,pair_split,base_variable,source_variable,variable_delta,source_base_semantically_matched,behavioral_validation_row,background,pattern
cf:outcome_history:fresh_contexts:bandit:bg1:pattern1:outcome_history:continue_x,fresh_contexts:bandit:bg1:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg1:pattern1:outcome_history:member-1-m0,fresh_contexts:bandit:bg1:pattern1:outcome_history:member1-m0,bandit,continue_x,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,1,1
cf:outcome_history:fresh_contexts:bandit:bg1:pattern1:outcome_history:continue_y,fresh_contexts:bandit:bg1:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg1:pattern1:outcome_history:member-1-m1,fresh_contexts:bandit:bg1:pattern1:outcome_history:member1-m1,bandit,continue_y,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,1,1
cf:outcome_history:fresh_contexts:bandit:bg1:pattern2:outcome_history:continue_x,fresh_contexts:bandit:bg1:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg1:pattern2:outcome_history:member-1-m0,fresh_contexts:bandit:bg1:pattern2:outcome_history:member1-m0,bandit,continue_x,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,1,2
cf:outcome_history:fresh_contexts:bandit:bg1:pattern2:outcome_history:continue_y,fresh_contexts:bandit:bg1:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg1:pattern2:outcome_history:member-1-m1,fresh_contexts:bandit:bg1:pattern2:outcome_history:member1-m1,bandit,continue_y,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,1,2
cf:outcome_history:fresh_contexts:bandit:bg1:pattern3:outcome_history:continue_x,fresh_contexts:bandit:bg1:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg1:pattern3:outcome_history:member-1-m0,fresh_contexts:bandit:bg1:pattern3:outcome_history:member1-m0,bandit,continue_x,mech_pair_test,2.7731,0.6269,-2.1462,True,False,1,3
cf:outcome_history:fresh_contexts:bandit:bg1:pattern3:outcome_history:continue_y,fresh_contexts:bandit:bg1:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg1:pattern3:outcome_history:member-1-m1,fresh_contexts:bandit:bg1:pattern3:outcome_history:member1-m1,bandit,continue_y,mech_pair_test,2.7731,0.6269,-2.1462,True,False,1,3
cf:outcome_history:fresh_contexts:bandit:bg2:pattern0:outcome_history:continue_x,fresh_contexts:bandit:bg2:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg2:pattern0:outcome_history:member-1-m0,fresh_contexts:bandit:bg2:pattern0:outcome_history:member1-m0,bandit,continue_x,mech_pair_test,-2.19,-1.21,0.98,True,False,2,0
cf:outcome_history:fresh_contexts:bandit:bg2:pattern0:outcome_history:continue_y,fresh_contexts:bandit:bg2:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg2:pattern0:outcome_history:member-1-m1,fresh_contexts:bandit:bg2:pattern0:outcome_history:member1-m1,bandit,continue_y,mech_pair_test,-2.19,-1.21,0.98,True,False,2,0
cf:outcome_history:fresh_contexts:bandit:bg2:pattern1:outcome_history:continue_x,fresh_contexts:bandit:bg2:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg2:pattern1:outcome_history:member-1-m0,fresh_contexts:bandit:bg2:pattern1:outcome_history:member1-m0,bandit,continue_x,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,2,1
cf:outcome_history:fresh_contexts:bandit:bg2:pattern1:outcome_history:continue_y,fresh_contexts:bandit:bg2:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg2:pattern1:outcome_history:member-1-m1,fresh_contexts:bandit:bg2:pattern1:outcome_history:member1-m1,bandit,continue_y,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,2,1
cf:outcome_history:fresh_contexts:bandit:bg2:pattern2:outcome_history:continue_x,fresh_contexts:bandit:bg2:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg2:pattern2:outcome_history:member-1-m0,fresh_contexts:bandit:bg2:pattern2:outcome_history:member1-m0,bandit,continue_x,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,2,2
cf:outcome_history:fresh_contexts:bandit:bg2:pattern2:outcome_history:continue_y,fresh_contexts:bandit:bg2:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg2:pattern2:outcome_history:member-1-m1,fresh_contexts:bandit:bg2:pattern2:outcome_history:member1-m1,bandit,continue_y,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,2,2
cf:outcome_history:fresh_contexts:bandit:bg2:pattern3:outcome_history:continue_x,fresh_contexts:bandit:bg2:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg2:pattern3:outcome_history:member-1-m0,fresh_contexts:bandit:bg2:pattern3:outcome_history:member1-m0,bandit,continue_x,mech_pair_test,2.7731,0.6269,-2.1462,True,False,2,3
cf:outcome_history:fresh_contexts:bandit:bg2:pattern3:outcome_history:continue_y,fresh_contexts:bandit:bg2:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg2:pattern3:outcome_history:member-1-m1,fresh_contexts:bandit:bg2:pattern3:outcome_history:member1-m1,bandit,continue_y,mech_pair_test,2.7731,0.6269,-2.1462,True,False,2,3
cf:outcome_history:fresh_contexts:bandit:bg3:pattern0:outcome_history:continue_x,fresh_contexts:bandit:bg3:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg3:pattern0:outcome_history:member-1-m0,fresh_contexts:bandit:bg3:pattern0:outcome_history:member1-m0,bandit,continue_x,mech_pair_test,-2.19,-1.21,0.98,True,False,3,0
cf:outcome_history:fresh_contexts:bandit:bg3:pattern0:outcome_history:continue_y,fresh_contexts:bandit:bg3:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg3:pattern0:outcome_history:member-1-m1,fresh_contexts:bandit:bg3:pattern0:outcome_history:member1-m1,bandit,continue_y,mech_pair_test,-2.19,-1.21,0.98,True,False,3,0
cf:outcome_history:fresh_contexts:bandit:bg3:pattern1:outcome_history:continue_x,fresh_contexts:bandit:bg3:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg3:pattern1:outcome_history:member-1-m0,fresh_contexts:bandit:bg3:pattern1:outcome_history:member1-m0,bandit,continue_x,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,3,1
cf:outcome_history:fresh_contexts:bandit:bg3:pattern1:outcome_history:continue_y,fresh_contexts:bandit:bg3:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg3:pattern1:outcome_history:member-1-m1,fresh_contexts:bandit:bg3:pattern1:outcome_history:member1-m1,bandit,continue_y,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,3,1
cf:outcome_history:fresh_contexts:bandit:bg3:pattern2:outcome_history:continue_x,fresh_contexts:bandit:bg3:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg3:pattern2:outcome_history:member-1-m0,fresh_contexts:bandit:bg3:pattern2:outcome_history:member1-m0,bandit,continue_x,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,3,2
cf:outcome_history:fresh_contexts:bandit:bg3:pattern2:outcome_history:continue_y,fresh_contexts:bandit:bg3:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg3:pattern2:outcome_history:member-1-m1,fresh_contexts:bandit:bg3:pattern2:outcome_history:member1-m1,bandit,continue_y,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,3,2
cf:outcome_history:fresh_contexts:bandit:bg3:pattern3:outcome_history:continue_x,fresh_contexts:bandit:bg3:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg3:pattern3:outcome_history:member-1-m0,fresh_contexts:bandit:bg3:pattern3:outcome_history:member1-m0,bandit,continue_x,mech_pair_test,2.7731,0.6269,-2.1462,True,False,3,3
cf:outcome_history:fresh_contexts:bandit:bg3:pattern3:outcome_history:continue_y,fresh_contexts:bandit:bg3:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:bandit:bg3:pattern3:outcome_history:member-1-m1,fresh_contexts:bandit:bg3:pattern3:outcome_history:member1-m1,bandit,continue_y,mech_pair_test,2.7731,0.6269,-2.1462,True,False,3,3
cf:outcome_history:fresh_contexts:debugging:bg0:pattern0:outcome_history:continue_x,fresh_contexts:debugging:bg0:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg0:pattern0:outcome_history:member-1-m0,fresh_contexts:debugging:bg0:pattern0:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,-2.19,-1.21,0.98,True,False,0,0
cf:outcome_history:fresh_contexts:debugging:bg0:pattern0:outcome_history:continue_y,fresh_contexts:debugging:bg0:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg0:pattern0:outcome_history:member-1-m1,fresh_contexts:debugging:bg0:pattern0:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,-2.19,-1.21,0.98,True,False,0,0
cf:outcome_history:fresh_contexts:debugging:bg0:pattern1:outcome_history:continue_x,fresh_contexts:debugging:bg0:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg0:pattern1:outcome_history:member-1-m0,fresh_contexts:debugging:bg0:pattern1:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,0,1
cf:outcome_history:fresh_contexts:debugging:bg0:pattern1:outcome_history:continue_y,fresh_contexts:debugging:bg0:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg0:pattern1:outcome_history:member-1-m1,fresh_contexts:debugging:bg0:pattern1:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,0,1
cf:outcome_history:fresh_contexts:debugging:bg0:pattern2:outcome_history:continue_x,fresh_contexts:debugging:bg0:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg0:pattern2:outcome_history:member-1-m0,fresh_contexts:debugging:bg0:pattern2:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,0,2
cf:outcome_history:fresh_contexts:debugging:bg0:pattern2:outcome_history:continue_y,fresh_contexts:debugging:bg0:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg0:pattern2:outcome_history:member-1-m1,fresh_contexts:debugging:bg0:pattern2:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,0,2
cf:outcome_history:fresh_contexts:debugging:bg0:pattern3:outcome_history:continue_x,fresh_contexts:debugging:bg0:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg0:pattern3:outcome_history:member-1-m0,fresh_contexts:debugging:bg0:pattern3:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,2.7731,0.6269,-2.1462,True,False,0,3
cf:outcome_history:fresh_contexts:debugging:bg0:pattern3:outcome_history:continue_y,fresh_contexts:debugging:bg0:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg0:pattern3:outcome_history:member-1-m1,fresh_contexts:debugging:bg0:pattern3:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,2.7731,0.6269,-2.1462,True,False,0,3
cf:outcome_history:fresh_contexts:debugging:bg1:pattern0:outcome_history:continue_x,fresh_contexts:debugging:bg1:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg1:pattern0:outcome_history:member-1-m0,fresh_contexts:debugging:bg1:pattern0:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,-2.19,-1.21,0.98,True,False,1,0
cf:outcome_history:fresh_contexts:debugging:bg1:pattern0:outcome_history:continue_y,fresh_contexts:debugging:bg1:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg1:pattern0:outcome_history:member-1-m1,fresh_contexts:debugging:bg1:pattern0:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,-2.19,-1.21,0.98,True,False,1,0
cf:outcome_history:fresh_contexts:debugging:bg1:pattern1:outcome_history:continue_x,fresh_contexts:debugging:bg1:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg1:pattern1:outcome_history:member-1-m0,fresh_contexts:debugging:bg1:pattern1:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,1,1
cf:outcome_history:fresh_contexts:debugging:bg1:pattern1:outcome_history:continue_y,fresh_contexts:debugging:bg1:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg1:pattern1:outcome_history:member-1-m1,fresh_contexts:debugging:bg1:pattern1:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,1,1
cf:outcome_history:fresh_contexts:debugging:bg1:pattern2:outcome_history:continue_x,fresh_contexts:debugging:bg1:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg1:pattern2:outcome_history:member-1-m0,fresh_contexts:debugging:bg1:pattern2:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,1,2
cf:outcome_history:fresh_contexts:debugging:bg1:pattern2:outcome_history:continue_y,fresh_contexts:debugging:bg1:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg1:pattern2:outcome_history:member-1-m1,fresh_contexts:debugging:bg1:pattern2:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,1,2
cf:outcome_history:fresh_contexts:debugging:bg1:pattern3:outcome_history:continue_x,fresh_contexts:debugging:bg1:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg1:pattern3:outcome_history:member-1-m0,fresh_contexts:debugging:bg1:pattern3:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,2.7731,0.6269,-2.1462,True,False,1,3
cf:outcome_history:fresh_contexts:debugging:bg1:pattern3:outcome_history:continue_y,fresh_contexts:debugging:bg1:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg1:pattern3:outcome_history:member-1-m1,fresh_contexts:debugging:bg1:pattern3:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,2.7731,0.6269,-2.1462,True,False,1,3
cf:outcome_history:fresh_contexts:debugging:bg2:pattern0:outcome_history:continue_x,fresh_contexts:debugging:bg2:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg2:pattern0:outcome_history:member-1-m0,fresh_contexts:debugging:bg2:pattern0:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,-2.19,-1.21,0.98,True,False,2,0
cf:outcome_history:fresh_contexts:debugging:bg2:pattern0:outcome_history:continue_y,fresh_contexts:debugging:bg2:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg2:pattern0:outcome_history:member-1-m1,fresh_contexts:debugging:bg2:pattern0:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,-2.19,-1.21,0.98,True,False,2,0
cf:outcome_history:fresh_contexts:debugging:bg2:pattern1:outcome_history:continue_x,fresh_contexts:debugging:bg2:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg2:pattern1:outcome_history:member-1-m0,fresh_contexts:debugging:bg2:pattern1:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,2,1
cf:outcome_history:fresh_contexts:debugging:bg2:pattern1:outcome_history:continue_y,fresh_contexts:debugging:bg2:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg2:pattern1:outcome_history:member-1-m1,fresh_contexts:debugging:bg2:pattern1:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,2,1
cf:outcome_history:fresh_contexts:debugging:bg2:pattern2:outcome_history:continue_x,fresh_contexts:debugging:bg2:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg2:pattern2:outcome_history:member-1-m0,fresh_contexts:debugging:bg2:pattern2:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,2,2
cf:outcome_history:fresh_contexts:debugging:bg2:pattern2:outcome_history:continue_y,fresh_contexts:debugging:bg2:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg2:pattern2:outcome_history:member-1-m1,fresh_contexts:debugging:bg2:pattern2:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,2,2
cf:outcome_history:fresh_contexts:debugging:bg2:pattern3:outcome_history:continue_x,fresh_contexts:debugging:bg2:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg2:pattern3:outcome_history:member-1-m0,fresh_contexts:debugging:bg2:pattern3:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,2.7731,0.6269,-2.1462,True,False,2,3
cf:outcome_history:fresh_contexts:debugging:bg2:pattern3:outcome_history:continue_y,fresh_contexts:debugging:bg2:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg2:pattern3:outcome_history:member-1-m1,fresh_contexts:debugging:bg2:pattern3:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,2.7731,0.6269,-2.1462,True,False,2,3
cf:outcome_history:fresh_contexts:debugging:bg3:pattern0:outcome_history:continue_x,fresh_contexts:debugging:bg3:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg3:pattern0:outcome_history:member-1-m0,fresh_contexts:debugging:bg3:pattern0:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,-2.19,-1.21,0.98,True,False,3,0
cf:outcome_history:fresh_contexts:debugging:bg3:pattern0:outcome_history:continue_y,fresh_contexts:debugging:bg3:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg3:pattern0:outcome_history:member-1-m1,fresh_contexts:debugging:bg3:pattern0:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,-2.19,-1.21,0.98,True,False,3,0
cf:outcome_history:fresh_contexts:debugging:bg3:pattern1:outcome_history:continue_x,fresh_contexts:debugging:bg3:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg3:pattern1:outcome_history:member-1-m0,fresh_contexts:debugging:bg3:pattern1:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,3,1
cf:outcome_history:fresh_contexts:debugging:bg3:pattern1:outcome_history:continue_y,fresh_contexts:debugging:bg3:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg3:pattern1:outcome_history:member-1-m1,fresh_contexts:debugging:bg3:pattern1:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,2.19,-0.1899999999999999,-2.38,True,False,3,1
cf:outcome_history:fresh_contexts:debugging:bg3:pattern2:outcome_history:continue_x,fresh_contexts:debugging:bg3:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg3:pattern2:outcome_history:member-1-m0,fresh_contexts:debugging:bg3:pattern2:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,3,2
cf:outcome_history:fresh_contexts:debugging:bg3:pattern2:outcome_history:continue_y,fresh_contexts:debugging:bg3:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg3:pattern2:outcome_history:member-1-m1,fresh_contexts:debugging:bg3:pattern2:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,-2.7731,-1.6069,1.1662,True,False,3,2
cf:outcome_history:fresh_contexts:debugging:bg3:pattern3:outcome_history:continue_x,fresh_contexts:debugging:bg3:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg3:pattern3:outcome_history:member-1-m0,fresh_contexts:debugging:bg3:pattern3:outcome_history:member1-m0,debugging,continue_x,mech_pair_test,2.7731,0.6269,-2.1462,True,False,3,3
cf:outcome_history:fresh_contexts:debugging:bg3:pattern3:outcome_history:continue_y,fresh_contexts:debugging:bg3:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:debugging:bg3:pattern3:outcome_history:member-1-m1,fresh_contexts:debugging:bg3:pattern3:outcome_history:member1-m1,debugging,continue_y,mech_pair_test,2.7731,0.6269,-2.1462,True,False,3,3
cf:outcome_history:fresh_contexts:effort:bg0:pattern0:outcome_history:continue_x,fresh_contexts:effort:bg0:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg0:pattern0:outcome_history:member-1-m0,fresh_contexts:effort:bg0:pattern0:outcome_history:member1-m0,effort,continue_x,mech_task_holdout,-2.19,-1.21,0.98,True,False,0,0
cf:outcome_history:fresh_contexts:effort:bg0:pattern0:outcome_history:continue_y,fresh_contexts:effort:bg0:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg0:pattern0:outcome_history:member-1-m1,fresh_contexts:effort:bg0:pattern0:outcome_history:member1-m1,effort,continue_y,mech_task_holdout,-2.19,-1.21,0.98,True,False,0,0
cf:outcome_history:fresh_contexts:effort:bg0:pattern1:outcome_history:continue_x,fresh_contexts:effort:bg0:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg0:pattern1:outcome_history:member-1-m0,fresh_contexts:effort:bg0:pattern1:outcome_history:member1-m0,effort,continue_x,mech_task_holdout,2.19,-0.1899999999999999,-2.38,True,False,0,1
cf:outcome_history:fresh_contexts:effort:bg0:pattern1:outcome_history:continue_y,fresh_contexts:effort:bg0:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg0:pattern1:outcome_history:member-1-m1,fresh_contexts:effort:bg0:pattern1:outcome_history:member1-m1,effort,continue_y,mech_task_holdout,2.19,-0.1899999999999999,-2.38,True,False,0,1
cf:outcome_history:fresh_contexts:effort:bg0:pattern2:outcome_history:continue_x,fresh_contexts:effort:bg0:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg0:pattern2:outcome_history:member-1-m0,fresh_contexts:effort:bg0:pattern2:outcome_history:member1-m0,effort,continue_x,mech_task_holdout,-2.7731,-1.6069,1.1662,True,False,0,2
cf:outcome_history:fresh_contexts:effort:bg0:pattern2:outcome_history:continue_y,fresh_contexts:effort:bg0:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg0:pattern2:outcome_history:member-1-m1,fresh_contexts:effort:bg0:pattern2:outcome_history:member1-m1,effort,continue_y,mech_task_holdout,-2.7731,-1.6069,1.1662,True,False,0,2
cf:outcome_history:fresh_contexts:effort:bg0:pattern3:outcome_history:continue_x,fresh_contexts:effort:bg0:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg0:pattern3:outcome_history:member-1-m0,fresh_contexts:effort:bg0:pattern3:outcome_history:member1-m0,effort,continue_x,mech_task_holdout,2.7731,0.6269,-2.1462,True,False,0,3
cf:outcome_history:fresh_contexts:effort:bg0:pattern3:outcome_history:continue_y,fresh_contexts:effort:bg0:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg0:pattern3:outcome_history:member-1-m1,fresh_contexts:effort:bg0:pattern3:outcome_history:member1-m1,effort,continue_y,mech_task_holdout,2.7731,0.6269,-2.1462,True,False,0,3
cf:outcome_history:fresh_contexts:effort:bg1:pattern0:outcome_history:continue_x,fresh_contexts:effort:bg1:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg1:pattern0:outcome_history:member-1-m0,fresh_contexts:effort:bg1:pattern0:outcome_history:member1-m0,effort,continue_x,mech_task_holdout,-2.19,-1.21,0.98,True,False,1,0
cf:outcome_history:fresh_contexts:effort:bg1:pattern0:outcome_history:continue_y,fresh_contexts:effort:bg1:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg1:pattern0:outcome_history:member-1-m1,fresh_contexts:effort:bg1:pattern0:outcome_history:member1-m1,effort,continue_y,mech_task_holdout,-2.19,-1.21,0.98,True,False,1,0
cf:outcome_history:fresh_contexts:effort:bg1:pattern1:outcome_history:continue_x,fresh_contexts:effort:bg1:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg1:pattern1:outcome_history:member-1-m0,fresh_contexts:effort:bg1:pattern1:outcome_history:member1-m0,effort,continue_x,mech_task_holdout,2.19,-0.1899999999999999,-2.38,True,False,1,1
cf:outcome_history:fresh_contexts:effort:bg1:pattern1:outcome_history:continue_y,fresh_contexts:effort:bg1:pattern1:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg1:pattern1:outcome_history:member-1-m1,fresh_contexts:effort:bg1:pattern1:outcome_history:member1-m1,effort,continue_y,mech_task_holdout,2.19,-0.1899999999999999,-2.38,True,False,1,1
cf:outcome_history:fresh_contexts:effort:bg1:pattern2:outcome_history:continue_x,fresh_contexts:effort:bg1:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg1:pattern2:outcome_history:member-1-m0,fresh_contexts:effort:bg1:pattern2:outcome_history:member1-m0,effort,continue_x,mech_task_holdout,-2.7731,-1.6069,1.1662,True,False,1,2
cf:outcome_history:fresh_contexts:effort:bg1:pattern2:outcome_history:continue_y,fresh_contexts:effort:bg1:pattern2:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg1:pattern2:outcome_history:member-1-m1,fresh_contexts:effort:bg1:pattern2:outcome_history:member1-m1,effort,continue_y,mech_task_holdout,-2.7731,-1.6069,1.1662,True,False,1,2
cf:outcome_history:fresh_contexts:effort:bg1:pattern3:outcome_history:continue_x,fresh_contexts:effort:bg1:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg1:pattern3:outcome_history:member-1-m0,fresh_contexts:effort:bg1:pattern3:outcome_history:member1-m0,effort,continue_x,mech_task_holdout,2.7731,0.6269,-2.1462,True,False,1,3
cf:outcome_history:fresh_contexts:effort:bg1:pattern3:outcome_history:continue_y,fresh_contexts:effort:bg1:pattern3:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg1:pattern3:outcome_history:member-1-m1,fresh_contexts:effort:bg1:pattern3:outcome_history:member1-m1,effort,continue_y,mech_task_holdout,2.7731,0.6269,-2.1462,True,False,1,3
cf:outcome_history:fresh_contexts:effort:bg2:pattern0:outcome_history:continue_x,fresh_contexts:effort:bg2:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg2:pattern0:outcome_history:member-1-m0,fresh_contexts:effort:bg2:pattern0:outcome_history:member1-m0,effort,continue_x,mech_task_holdout,-2.19,-1.21,0.98,True,False,2,0
cf:outcome_history:fresh_contexts:effort:bg2:pattern0:outcome_history:continue_y,fresh_contexts:effort:bg2:pattern0:outcome_history,outcome_history,history_isolated,primary,fresh_contexts:effort:bg2:pattern0:outcome_history:member-1-m1,fresh_contexts:effort:bg2:pattern0:outcome_history:member1-m1,effort,continue_y,mech_task_holdout,-2.19,-1.21,0.98,True,False,2,0
